Enam_CatalogID,Enam_SMILES,Similarity_SR11023,Similarity_DS45500853,Total_Similarity
Z4514488716,Cc1c(C)n(Cc2cccc(OC(C)(C)C(=O)O)c2)c2ccc(C(=O)N[C@@H](C)c3ccc(C(C)(C)C)cc3)cc12,0.573170731707317,0.1851851851851851,0.7583559168925021
Z1255386783,CC(C)(C)c1cc(C(=O)O)ccc1O,0.1688311688311688,0.5405405405405406,0.7093717093717093
Z56763633,CC(=O)c1ccc(Oc2ccccc2)cc1,0.1428571428571428,0.5277777777777778,0.6706349206349206
Z277540126,CC(=O)c1ccc(Oc2ccc(C(=O)O)cc2)cc1,0.1282051282051282,0.5277777777777778,0.655982905982906
Z104483428,COc1ccc(O)c(C(C)(C)C)c1,0.0987654320987654,0.5555555555555556,0.654320987654321
Z362803202,CC(=O)c1ccc(OC(C)(C)C)cc1,0.1578947368421052,0.4864864864864865,0.6443812233285917
Z332381850,CC(=O)c1ccc(Oc2ccc(Cl)cc2)cc1,0.1265822784810126,0.5135135135135135,0.640095791994526
Z3832200097,CC(=O)N1CCN(C(=O)c2ccc(O)c(C(C)(C)C)c2)CC1,0.1647058823529411,0.4666666666666667,0.6313725490196078
Z332381826,CC(=O)c1ccc(Oc2ccc(Br)cc2)cc1,0.1125,0.5135135135135135,0.6260135135135135
Z332381946,CC(=O)c1ccc(Oc2ccc(F)cc2)cc1,0.1125,0.5135135135135135,0.6260135135135135
Z85956680,CC(=O)c1ccc(C(C)(C)C)cc1,0.1805555555555555,0.4444444444444444,0.6249999999999999
Z1613964494,CC(=O)c1ccc(O)c(NC(=O)c2cccc(Oc3ccccc3)c2)c1,0.1797752808988764,0.44,0.6197752808988763
Z1147898989,C[C@H](NC(=O)c1ccc(C(C)(C)C)cc1)c1ccccc1,0.3714285714285714,0.2352941176470588,0.6067226890756302
Z31450120,CC(NC(=O)c1ccc(C(C)(C)C)cc1)c1ccccc1,0.3714285714285714,0.2352941176470588,0.6067226890756302
Z57572084,C[C@@H](NC(=O)c1ccc(C(C)(C)C)cc1)c1ccccc1,0.3714285714285714,0.2352941176470588,0.6067226890756302
Z27699629,CC(=O)c1ccc(NC(=O)c2cccc(Oc3ccccc3)c2)cc1,0.188235294117647,0.4166666666666667,0.6049019607843137
Z27722780,CC(NC(=O)c1cccc(Oc2ccccc2)c1)c1ccccc1,0.3157894736842105,0.2884615384615384,0.604251012145749
Z1533446514,CNC(=O)C(NC(=O)c1ccc(Oc2ccc(C(C)=O)cc2)cc1)c1ccccc1,0.2261904761904762,0.3725490196078431,0.5987394957983193
Z28099382,CC(NC(=O)c1ccc(Oc2ccccc2)cc1)c1ccc(Cl)c(Cl)c1,0.3125,0.2857142857142857,0.5982142857142857
Z53829649,CC(=O)c1ccc(Oc2ncccn2)cc1,0.1219512195121951,0.475,0.5969512195121951
Z1444214652,COCCn1c(C)c(C)c2cc(C(=O)NC(C)(C)C(=O)O)ccc21,0.3924050632911392,0.203125,0.5955300632911392
Z2668928970,CC(C)(C)c1ccc(O)c(NC(=O)c2cccc(C3CC3)c2)c1,0.3375,0.2542372881355932,0.5917372881355932
Z3832192797,CC(C)(C)c1cc(C(=O)N2CCOCC2)ccc1O,0.1627906976744186,0.425531914893617,0.5883226125680356
Z30816235,CC(=O)c1cccc(NC(=O)c2ccc(Oc3ccccc3)cc2)c1,0.1904761904761904,0.3958333333333333,0.5863095238095237
Z169580792,CC(NC(=O)c1ccc(CN2CCCCC2)cc1)c1cccc(C(F)(F)F)c1,0.425,0.1571428571428571,0.5821428571428571
Z28542203,CC(NC(=O)c1ccc(O)c(Cl)c1)c1cccc(C(F)(F)F)c1,0.35,0.2295081967213114,0.5795081967213114
Z1540263242,CC(C)(C)Oc1ccc(C(=O)NCCc2ccc(O)c(O)c2)cc1,0.2209302325581395,0.3584905660377358,0.5794207985958754
Z2495540237,CC(NC(=O)c1cccc(C2CC2)c1)c1cccc(S(N)(=O)=O)c1,0.4285714285714285,0.1492537313432835,0.577825159914712
Z5185299188,CC1(C)CC(NC(=O)c2ccc(O)c(C(C)(C)C)c2)CC(C)(C)N1,0.1931818181818181,0.3846153846153846,0.5777972027972027
Z234853536,CC(=O)c1ccc(O)c(O)c1,0.1333333333333333,0.4444444444444444,0.5777777777777777
Z1532982525,C#CCNC(=O)c1ccc(Oc2ccc(C(C)=O)cc2)cc1,0.1547619047619047,0.4222222222222222,0.5769841269841269
Z19661546,CC(=O)c1ccc(OCC(=O)C(C)(C)C)cc1,0.1481481481481481,0.4285714285714285,0.5767195767195766
Z4969852172,COc1cccc2c1CCC2NC(=O)c1ccc(O)c(C(C)(C)C)c1,0.2258064516129032,0.35,0.5758064516129031
Z45885594,CC(=O)c1ccc(NC(=S)Nc2ccc(Oc3cccc(C)c3)cc2)cc1,0.1555555555555555,0.42,0.5755555555555555
Z28277839,CC(C)(C)NC(=O)c1cccc(Oc2ccccc2)c1,0.2125,0.3617021276595745,0.5742021276595745
Z335442044,CC(C)c1cccc(Oc2ccc(C(=O)O)cc2)c1,0.2125,0.3617021276595745,0.5742021276595745
Z27645515,CC(C)NC(=O)c1ccc(Oc2ccccc2)cc1,0.24,0.3333333333333333,0.5733333333333333
Z1238572199,CC(=O)c1ccc(C(C)(C)O)cc1,0.1780821917808219,0.3947368421052631,0.572819033886085
Z1037335800,CC(=O)c1ccc(Oc2nc(-c3ccccc3)cc(-c3ccccc3)n2)cc1,0.1379310344827586,0.4347826086956521,0.5727136431784107
Z4497727259,CC(C)c1cc(C(=O)NC(C)c2cccc(C3CC3)c2)cc(O)n1,0.4230769230769231,0.1470588235294117,0.5701357466063348
Z5129529527,CC(C)(C(=O)O)c1ccc(C(=O)N[C@@H](CC(=O)O)c2ccccc2)cc1,0.3783783783783784,0.1896551724137931,0.5680335507921714
Z51870246,COCc1ccc(C(=O)NC(C)c2cccc(C(F)(F)F)c2)cc1,0.379746835443038,0.1875,0.567246835443038
Z4348200211,CC(=O)c1ccc(OCC(O)COc2ccc(Oc3ccccc3)cc2)cc1,0.1529411764705882,0.4130434782608695,0.5659846547314578
Z57221419,CC(=O)c1ccc(O)c(C)c1,0.1447368421052631,0.4210526315789473,0.5657894736842104
Z18316457,CC(=O)c1ccc(NC(=O)C(C)Oc2cccc(Oc3ccccc3)c2)cc1,0.1797752808988764,0.3846153846153846,0.564390665514261
Z2466359406,CC(C)(C)c1cc(C(=O)N2CCc3ccccc3C2)ccc1O,0.1797752808988764,0.3846153846153846,0.564390665514261
Z31385864,CC(C)NC(=O)c1ccc(C(C)(C)C)cc1,0.2676056338028169,0.2954545454545454,0.5630601792573623
Z4921611651,COc1ccc(CNC(=O)c2ccc(O)c(C(C)(C)C)c2)c(OC2CCCC2)c1,0.1919191919191919,0.3709677419354839,0.5628869338546758
Z53832960,COc1ccc(C(C)=O)cc1,0.1184210526315789,0.4444444444444444,0.5628654970760233
Z1189261822,CC(C)(C)c1ccc(O)c(NC(=O)c2cccc(Oc3ccncc3)c2)c1,0.1935483870967742,0.3684210526315789,0.5619694397283531
Z1444875632,COCCn1c(C)c(C)c2cc(C(=O)NC(C)CC(=O)O)ccc21,0.4,0.1617647058823529,0.5617647058823529
Z2256310901,COCCn1c(C)c(C)c2cc(C(=O)NC(C)C(C)C(=O)O)ccc21,0.4,0.1617647058823529,0.5617647058823529
Z335442196,Cc1cccc(Oc2ccc(C(=O)O)cc2)c1,0.175,0.3863636363636363,0.5613636363636363
Z30816229,CC(=O)c1cccc(NC(=O)c2ccc(C(C)(C)C)cc2)c1,0.2278481012658227,0.3333333333333333,0.561181434599156
Z73651063,CC(=O)c1ccc(OC(C)c2ccccc2)cc1,0.2051282051282051,0.3555555555555555,0.5606837606837606
Z3524027653,CC(NC(=O)c1ccc(C(C)(C)C(=O)O)cc1)C(=O)NC1CC1,0.3733333333333333,0.1864406779661017,0.5597740112994349
Z87679902,CC(=O)NCc1ccc(C(=O)NC(C)c2cccc(C(F)(F)F)c2)cc1,0.375,0.1846153846153846,0.5596153846153846
Z169533052,CC(NC(=O)c1ccc(CN2CCCCC2)cc1)c1cccc(Cl)c1,0.4102564102564102,0.1492537313432835,0.5595101415996937
Z87673710,CC(NC(=O)c1ccc(CN2C(=O)CCC2=O)cc1)c1cccc(Cl)c1,0.4102564102564102,0.1492537313432835,0.5595101415996937
Z1101563179,COCCn1c(C)c(C)c2cc(C(=O)N[C@@H](C)C(=O)OC)ccc21,0.3924050632911392,0.1666666666666666,0.5590717299578059
Z18478545,CC(C)(C)c1ccc(C(=O)COc2ccc(Oc3ccccc3)cc2)cc1,0.1904761904761904,0.3673469387755102,0.5578231292517006
Z1913709695,CC(=O)c1ccc(OCc2cc(C(C)(C)C)on2)cc1,0.1573033707865168,0.4,0.5573033707865168
Z19661264,CC(=O)c1ccc(OCC(=O)NC(C)(C)C)cc1,0.1566265060240964,0.4,0.5566265060240965
Z28188707,CC(=O)c1ccc(OC(=O)c2ccc(COc3ccc(C(C)(C)C)cc3)cc2)cc1,0.1839080459770115,0.3725490196078431,0.5564570655848546
Z95966562,CC(NC(=O)c1cccc(Oc2ccccc2)c1)c1cccc(S(N)(=O)=O)c1,0.2941176470588235,0.2622950819672131,0.5564127290260366
Z27699554,CC(=O)c1ccc(NC(=O)c2ccc(C(C)(C)C)cc2)cc1,0.1923076923076923,0.3636363636363636,0.5559440559440558
Z1613964203,CC(=O)c1ccc(O)c(NC(=O)c2ccc(Oc3cccnc3)cc2)c1,0.1473684210526315,0.4074074074074074,0.5547758284600389
Z57151714,CC(=O)c1ccc(OC(=O)c2cccc(C(=O)Oc3ccc(C(C)=O)cc3)c2)cc1,0.15,0.4047619047619047,0.5547619047619047
Z27699784,CC(=O)c1ccc(NC(=O)c2cc(C(C)(C)C)cc(C(C)(C)C)c2)cc1,0.1851851851851851,0.3695652173913043,0.5547504025764894
Z116280694,Cc1ccc(C(=O)NC(C)c2ccccc2)cc1S(N)(=O)=O,0.3506493506493506,0.2033898305084746,0.5540391811578251
Z3027211261,CC(=O)c1ccc(OS(=O)(=O)CC(C)(C)CF)cc1,0.1785714285714285,0.375,0.5535714285714285
Z1997930954,CC(=O)c1ccc(Oc2ccc(C(=O)NNc3ccc(C#N)cc3C(F)(F)F)cc2)cc1,0.1428571428571428,0.4107142857142857,0.5535714285714285
Z4347251171,C[C@H](NC(=O)c1ccc(CN2CCCC2=O)cc1)c1cccc(C(F)(F)F)c1,0.4047619047619047,0.1486486486486486,0.5534105534105533
Z53832962,CC(=O)c1ccc(OC(C)C)cc1,0.1428571428571428,0.4102564102564102,0.5531135531135529
Z57905816,CC(=O)c1ccc(O)c(Cl)c1,0.1428571428571428,0.4102564102564102,0.5531135531135529
Z27995178,CC(NC(=O)c1ccc(Oc2ccccc2)cc1)c1ccncc1,0.275,0.2777777777777778,0.5527777777777778
Z26615339,CC(NC(=O)c1ccc(Oc2ccccc2)cc1)c1ccc(F)cc1,0.275,0.2777777777777778,0.5527777777777778
Z45536947,CC(=O)c1ccc(S(=O)(=O)Oc2ccc(Oc3ccccc3)cc2)cc1,0.1395348837209302,0.4130434782608695,0.5525783619817997
Z1578606557,CC(C)(O)C(C)(C)NC(=O)c1ccc(Oc2ccc(F)c(F)c2)cc1,0.1724137931034483,0.38,0.5524137931034483
Z147125076,CC(=O)c1cccc(NC(=O)c2ccc(Oc3ccc(F)cc3)cc2)c1,0.1724137931034483,0.38,0.5524137931034483
Z3244913147,CC(=O)c1ccc(-c2ccc(O)c(C)c2)cc1,0.1375,0.4146341463414634,0.5521341463414634
Z87520010,CC(NC(=O)c1ccc(Cl)c(S(=O)(=O)NC2CC2)c1)c1ccccc1,0.3875,0.1641791044776119,0.5516791044776119
Z18317179,CC(=O)c1ccc(NC(=O)COc2cccc(Oc3ccccc3)c2)cc1,0.1666666666666666,0.3846153846153846,0.5512820512820512
Z1263715077,CC(=O)c1ccc(O)c(C(C)=O)c1,0.1298701298701298,0.4210526315789473,0.550922761449077
Z1727776662,CC(CO)(CO)NC(=O)c1cccc(Oc2ccccc2)c1,0.216867469879518,0.3333333333333333,0.5502008032128514
Z45639671,CCC(C)(C)c1ccc(Oc2ccc(NS(=O)(=O)c3ccc(C(C)=O)cc3)cc2)cc1,0.1612903225806451,0.3888888888888889,0.550179211469534
Z285676616,CC(=O)c1ccc(Oc2cc(C)nc(C)n2)cc1,0.127906976744186,0.4222222222222222,0.5501291989664082
Z57234303,COc1cc(C(C)=O)ccc1O,0.125,0.425,0.55
Z104477904,Cc1ccc(O)c(C(C)(C)C)c1,0.1168831168831168,0.4324324324324324,0.5493155493155492
Z28188387,CC(=O)Oc1ccc(C(C)=O)cc1,0.1168831168831168,0.4324324324324324,0.5493155493155492
Z28542054,CC(NC(=O)c1ccc(OCC2CCCO2)cc1)c1cccc(C(F)(F)F)c1,0.3595505617977528,0.1891891891891892,0.548739750986942
Z115096098,CC(NC(=O)c1ccc(OCC(N)=O)cc1)c1cccc(C(F)(F)F)c1,0.3333333333333333,0.2153846153846154,0.5487179487179488
Z1255402624,CC(C)(C)c1cc(O)ccc1O,0.1038961038961039,0.4444444444444444,0.5483405483405484
Z1625091152,CC(C)NC(=O)c1ccc(O)c(O)c1,0.2297297297297297,0.3181818181818182,0.5479115479115478
Z45681391,CC(=O)c1ccc(S(=O)(=O)Nc2cccc(Oc3ccccc3)c2)cc1,0.1555555555555555,0.392156862745098,0.5477124183006534
Z1558393826,CC(=O)c1ccc(C(=O)NOCC(C)NC(=O)OC(C)(C)C)cc1,0.2261904761904762,0.320754716981132,0.5469451931716082
Z87673684,CC(=O)NCc1ccc(C(=O)NC(C)c2cccc(Cl)c2)cc1,0.3717948717948718,0.1746031746031746,0.5463980463980465
Z808673200,CC(NC(=O)c1ccc(OCC2CC2)cc1)c1ccccc1,0.3461538461538461,0.2,0.5461538461538461
Z3766260340,CC(C)(C)c1cc(NC(=O)CCl)ccc1O,0.1547619047619047,0.391304347826087,0.5460662525879917
Z16641792,CC(=O)c1ccc(NC(=O)C(C)OC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc1,0.1894736842105263,0.3559322033898305,0.5454058876003568
Z1161444162,CNC(=O)c1ccc(CN2CCC(c3cccc(OC)c3)CC2)cc1,0.3658536585365853,0.1791044776119403,0.5449581361485256
Z335441572,CCc1cccc(Oc2ccc(C(=O)O)cc2)c1,0.1829268292682926,0.3617021276595745,0.5446289569278671
Z1255421918,CC(=O)c1ccc(OC2CC2)cc1,0.1538461538461538,0.3902439024390244,0.5440900562851783
Z2504083548,C[C@H](NC(=O)c1cccc(C2CC2)c1)C(=O)O,0.3888888888888889,0.1551724137931034,0.5440613026819923
Z56889583,CC(=O)c1cccc(NC(=O)c2ccc(C(C)(C)C)c(Br)c2)c1,0.1976744186046511,0.3461538461538461,0.5438282647584972
Z3027211389,CC(=O)c1ccc(OS(=O)(=O)CC(C)(C)C(F)F)cc1,0.1764705882352941,0.3673469387755102,0.5438175270108043
Z335442114,CC(C)(C)c1ccc(Oc2ccc(C(=O)O)cc2F)cc1,0.1764705882352941,0.3673469387755102,0.5438175270108043
Z30816304,CC(=O)c1cccc(NC(=O)c2cccc(Oc3ccccc3)c2)c1,0.1764705882352941,0.3673469387755102,0.5438175270108043
Z27995247,CC(NC(=O)c1cccc(Oc2ccccc2)c1)c1ccncc1,0.2804878048780488,0.2631578947368421,0.5436456996148908
Z52104584,CC(=O)c1ccc(S(=O)(=O)NCc2ccc(C(=O)NC(C)c3cccc(Cl)c3)cc2)cc1,0.3372093023255814,0.2058823529411764,0.5430916552667577
Z87520030,CC(NC(=O)c1ccc(CN2C(=O)CCC2=O)cc1)c1ccccc1,0.4,0.1428571428571428,0.5428571428571428
Z184608980,CC(NC(=O)c1ccc(CN2CCCCC2)cc1)c1ccccc1,0.4,0.1428571428571428,0.5428571428571428
Z27189783,CC(NC(=O)c1ccc(Oc2ccccc2)cc1)c1ccc(Cl)cc1Cl,0.2619047619047619,0.2807017543859649,0.5426065162907268
Z992239782,CC(=O)c1cccc(C2CC2)c1,0.2816901408450704,0.2608695652173913,0.5425597060624616
Z57074655,CC(=O)c1ccc(OC(=O)COc2ccc(Oc3ccccc3)cc2)cc1,0.1379310344827586,0.4042553191489361,0.5421863536316947
Z3523721820,CONC(=O)c1ccc(C(C)(C)C(=O)O)cc1,0.2916666666666667,0.25,0.5416666666666667
Z31450140,COc1ccc(C(=O)NC(C)c2ccccc2)cc1,0.3108108108108108,0.2307692307692307,0.5415800415800415
Z3242283539,Cc1ccc(C(=O)O)cc1C(C)(C)C,0.1842105263157894,0.3571428571428571,0.5413533834586465
Z56757229,COC(=O)Oc1ccc(C(C)=O)cc1,0.141025641025641,0.4,0.541025641025641
Z295401030,CC(=O)c1ccc(OCC(F)(F)F)cc1,0.1358024691358024,0.4047619047619047,0.5405643738977071
Z27710878,CCC(C)NC(=O)c1ccc(Oc2ccccc2)cc1,0.240506329113924,0.3,0.540506329113924
Z1102062761,COCCn1c(C)c(C)c2cc(C(=O)NCC(=O)OC)ccc21,0.35,0.1904761904761904,0.5404761904761903
Z32291232,CC(NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1)c1cccc(Cl)c1,0.35,0.1904761904761904,0.5404761904761903
Z27721936,CC(NC(=O)c1ccc(Cl)c(S(=O)(=O)NC(C)(C)C)c1)c1ccccc1,0.35,0.1904761904761904,0.5404761904761903
Z1155254728,CN(C)C(=O)C(C)(C)NC(=O)c1ccc(Oc2ccc(C(=O)NC(C)(C)C(=O)N(C)C)cc2)cc1,0.1707317073170731,0.3695652173913043,0.5402969247083774
Z1657566777,CC(=O)c1ccc(C(=O)NCc2ccc(C(C)NC(=O)c3ccc(C(C)=O)cc3)cc2)cc1,0.2987012987012987,0.2407407407407407,0.5394420394420394
Z1037557930,CC(=O)c1ccc(O)c(Br)c1,0.1282051282051282,0.4102564102564102,0.5384615384615383
Z1885745347,Cc1cc(C(=O)N[C@H](CO)C(C)(C)C)ccc1O,0.25,0.2884615384615384,0.5384615384615383
Z385458772,CC(=O)c1ccc(O)c(F)c1,0.1282051282051282,0.4102564102564102,0.5384615384615383
Z4021775819,CC(=O)N1CC(CNC(=O)c2ccc(Oc3cccc(C(C)C)c3)cc2)C1,0.2527472527472527,0.2857142857142857,0.5384615384615383
Z53832961,CCOc1ccc(C(C)=O)cc1,0.1282051282051282,0.4102564102564102,0.5384615384615383
Z95966489,COc1ccc(C(=O)NC(C)c2cccc(S(N)(=O)=O)c2)cc1,0.3048780487804878,0.2333333333333333,0.5382113821138211
Z367807278,CC1CN(Cc2ccc(C(=O)NC(C)c3cccc(Cl)c3)cc2)CCO1,0.4047619047619047,0.1333333333333333,0.538095238095238
Z87673712,CC(NC(=O)c1ccc(CN2C(=O)CNC2=O)cc1)c1cccc(Cl)c1,0.3950617283950617,0.1428571428571428,0.5379188712522045
Z5129501028,CC(NC(=O)C1(C(C)(C)C)CCNC1)c1cccc(C2CC2)c1,0.3950617283950617,0.1428571428571428,0.5379188712522045
Z87520026,COc1ccc(C(=O)NC(C)c2ccccc2)cc1S(=O)(=O)NC1CC1,0.3614457831325301,0.1764705882352941,0.5379163713678242
Z1625586975,CC(NC(=O)c1ccc(O)c(O)c1)c1cnn(Cc2ccccc2)c1,0.3373493975903614,0.2,0.5373493975903614
Z46291390,CC(=O)c1ccc(N2CCN(Cc3ccc(C(C)(C)C)cc3)CC2)cc1,0.2409638554216867,0.2962962962962963,0.5372601517179829
Z87673707,COc1ccc(C(=O)NC(C)c2cccc(Cl)c2)cc1S(=O)(=O)NC1CC1,0.3720930232558139,0.1643835616438356,0.5364765848996496
Z228645960,CC(NC(=O)c1ccc(COCC(F)(F)F)cc1)c1ccccc1,0.358974358974359,0.1774193548387097,0.5363937138130687
Z31450263,CC(NC(=O)c1ccc2ccccc2c1)c1ccccc1,0.3287671232876712,0.2075471698113207,0.5363142930989919
Z19660998,CC(=O)c1ccc(OCC(=O)NC(C)c2ccc(C)c(C)c2)cc1,0.2325581395348837,0.3035714285714285,0.5361295681063122
Z1255458542,CC(C)(C)c1cc(C=O)ccc1O,0.1111111111111111,0.425,0.5361111111111111
Z83015701,CC(NC(=O)c1cccc(Oc2ccccc2)c1)c1cccnc1,0.2857142857142857,0.25,0.5357142857142857
Z769774080,CC(C)(CNC(=O)c1ccc(Oc2ccccc2)cc1)C(N)=O,0.2023809523809523,0.3333333333333333,0.5357142857142856
Z184784694,CC(=O)c1ccc(S(=O)(=O)NCc2ccc(C(=O)Nc3cc(C(C)(C)C)ccc3O)cc2)cc1,0.202127659574468,0.3333333333333333,0.5354609929078014
Z4921541026,CC(C)(C)OC(=O)c1cc(C(=O)O)ccc1O,0.1875,0.3478260869565217,0.5353260869565217
Z54664543,CC(=O)c1ccc(OCc2cccc(C)c2)cc1,0.180722891566265,0.3541666666666667,0.5348895582329317
Z68108650,CC(C)NC(=O)c1ccc(O)c(Cl)c1,0.2368421052631578,0.2978723404255319,0.5347144456886896
Z57010676,CC(=O)c1cccc(NC(=O)[C@@H](NC(=O)c2ccc(C(C)(C)C)cc2)C(C)C)c1,0.2588235294117647,0.2758620689655172,0.5346855983772818
Z333208996,CC(NC(=O)c1ccc(O)c(Cl)c1)c1ccc(OC(F)F)cc1,0.2588235294117647,0.2758620689655172,0.5346855983772818
Z184785686,CC(C)(C)c1ccc(O)c(NC(=O)c2ccc(OCC(N)=O)cc2)c1,0.1888888888888888,0.3454545454545454,0.5343434343434342
Z184784736,CC(C)(C)c1ccc(O)c(NC(=O)c2ccc(CN3C(=O)CCC3=O)cc2)c1,0.2674418604651162,0.2666666666666666,0.5341085271317828
Z27722272,CC(NC(=O)c1ccc(Cl)c(S(C)(=O)=O)c1)c1ccccc1,0.3506493506493506,0.1833333333333333,0.5339826839826839
Z1102128616,CNC(=O)c1ccc2c(c1)c(C)c(C)n2CCOC,0.3506493506493506,0.1833333333333333,0.5339826839826839
Z1680332650,CC(NC(=O)c1ccc(I)c(O)c1)c1ccccc1,0.3157894736842105,0.2181818181818181,0.5339712918660287
Z30947631,CCC(CC)NC(=O)c1ccc(Oc2ccccc2)cc1,0.2278481012658227,0.3061224489795918,0.5339705502454145
Z1652547427,C[C@@H](NC(=O)c1ccc(CN2CCNC(=O)C2)cc1)c1cccc(C(F)(F)F)c1,0.3908045977011494,0.1428571428571428,0.5336617405582922
Z29832408,CC(=O)c1ccc(N2CCN(C(=O)c3cccc(Oc4ccccc4)c3)CC2)cc1,0.1630434782608695,0.3703703703703703,0.5334138486312399
Z421726906,COCc1ccc(C(=O)NC(C)c2cccc(OC(F)F)c2)cc1,0.345679012345679,0.1875,0.533179012345679
Z31450335,CC(C)Oc1ccc(C(=O)NC(C)c2ccccc2)cc1,0.3066666666666666,0.2264150943396226,0.5330817610062892
Z94600095,COc1ccc(OCC(O)CN2CCN(c3ccc(C(C)=O)cc3)CC2)c(C(C)(C)C)c1.O=C(O)C(=O)O,0.1844660194174757,0.3484848484848485,0.5329508679023243
Z56346873,CC(=O)c1ccc(OC(C)C(=O)O)cc1,0.1518987341772152,0.3809523809523809,0.532851115129596
Z53832964,CC(=O)c1ccc(OCC(C)C)cc1,0.1518987341772152,0.3809523809523809,0.532851115129596
Z1625509786,CC(NC(=O)c1ccc(O)c(O)c1)c1cccc(C#N)c1,0.3125,0.2203389830508474,0.5328389830508474
Z102343724,CC(NC(=O)c1ccc(C(C)(C)C)cc1)C1CC1,0.2972972972972973,0.2352941176470588,0.5325914149443561
Z31450126,CC(NC(=O)c1ccc(C(F)(F)F)cc1)c1ccccc1,0.3472222222222222,0.1851851851851851,0.5324074074074073
Z31450574,Cc1ccc(C(=O)NC(C)c2ccccc2)cc1C,0.3472222222222222,0.1851851851851851,0.5324074074074073
Z3766632953,Cc1cc(C(=O)N[C@@H](C)c2ccc(-c3ccccc3)cc2)ccc1O,0.3037974683544304,0.2280701754385964,0.5318676437930268
Z356293642,COCCn1c(C)c(C)c2cc(C(=O)O)ccc21,0.3421052631578947,0.1896551724137931,0.5317604355716878
Z33592829,COc1cccc(C(=O)NNC(=O)c2ccc(C(C)(C)C)cc2)c1,0.2375,0.2941176470588235,0.5316176470588234
Z29414659,CC(C)C(C)NC(=O)c1cccc(Oc2ccccc2)c1,0.2375,0.2941176470588235,0.5316176470588234
Z1444656925,CC(=O)c1ccc(C(=O)NC(C)(C)CC(=O)O)cc1,0.2051282051282051,0.3260869565217391,0.5312151616499442
Z147122756,CC(C)NC(=O)c1ccc(Oc2ccc(F)cc2)cc1,0.2051282051282051,0.3260869565217391,0.5312151616499442
Z87673662,CC(NC(=O)c1ccc(CN2CCCC2=O)cc1)c1cccc(Cl)c1,0.3902439024390244,0.1408450704225352,0.5310889728615595
Z18875318,COC(=O)CNC(=O)c1ccc(Oc2ccccc2)cc1,0.1975308641975308,0.3333333333333333,0.5308641975308641
Z54977937,CC(NC(=O)c1ccc(C(=O)NC(C)c2ccccc2)cc1)c1ccccc1,0.3432835820895522,0.1875,0.5307835820895521
Z32584106,CC(=O)c1ccc(S(=O)(=O)Nc2ccc(C(=O)NC(C)c3cccc(C(F)(F)F)c3)cc2)cc1,0.3068181818181818,0.2238805970149253,0.5306987788331071
Z30272270,CNC(=O)c1ccc(Oc2ccccc2)cc1,0.1818181818181818,0.3488372093023256,0.5306553911205074
Z1455445263,CC(C)(C)c1ccc(C(=O)O)cc1Cl,0.1818181818181818,0.3488372093023256,0.5306553911205074
Z963456434,O=C(O)c1ccc(Oc2cccc(C(F)(F)F)c2)cc1,0.1686746987951807,0.3617021276595745,0.5303768264547553
Z976657086,CCOc1cccc(Oc2ccc(C(=O)O)cc2)c1,0.1686746987951807,0.3617021276595745,0.5303768264547553
Z28188432,CC(=O)c1ccc(OC(=O)c2cccc(C(F)(F)F)c2)cc1,0.1627906976744186,0.3673469387755102,0.5301376364499288
Z8753633810,CC(=O)c1ccc(NC(=O)c2ccc(C(F)(F)F)c(O)c2)cc1,0.1627906976744186,0.3673469387755102,0.5301376364499288
Z54632104,CC(C)(C)c1ccc(C(=O)Nc2ccc(Oc3ncccn3)cc2)cc1,0.1839080459770115,0.3461538461538461,0.5300618921308575
Z184784734,CC(=O)NCc1ccc(C(=O)Nc2cc(C(C)(C)C)ccc2O)cc1,0.2209302325581395,0.3090909090909091,0.5300211416490486
Z407380778,CC(=O)NCc1ccc(C(=O)NCc2cccc(Oc3ccccc3)c2)cc1,0.2209302325581395,0.3090909090909091,0.5300211416490486
Z279089996,CC(=O)c1ccc(OCC(=O)Nc2cccc(NC(=O)C(C)(C)C)c2)cc1,0.1777777777777777,0.3518518518518518,0.5296296296296295
Z2668573202,CC(NC(=O)c1ccc(OC(C)(C)C)cc1)C1CCCC1,0.275,0.2545454545454545,0.5295454545454545
Z90701853,Cc1nc2ccc(C(=O)NC(C)c3ccccc3)cc2nc1C,0.36,0.1694915254237288,0.5294915254237288
Z56900769,CC(=O)c1ccc(OCC(=O)O)cc1,0.1392405063291139,0.3902439024390244,0.5294844087681383
Z1198169413,CC(=O)c1ccc(C)c(O)c1,0.1447368421052631,0.3846153846153846,0.5293522267206476
Z1533745935,CC(=O)c1ccc(Oc2ccc(C(=O)N3CCS(=O)CC3)cc2)cc1,0.125,0.4042553191489361,0.5292553191489361
Z285751058,CC(=O)c1ccc(Oc2cc(Cl)nc(N)n2)cc1,0.125,0.4042553191489361,0.5292553191489361
Z3485328040,CC(=O)c1ccc(Oc2ccc(C(=O)OCCCC(=O)O)cc2)cc1,0.125,0.4042553191489361,0.5292553191489361
Z4969851802,CC(C)(C)c1cc(C(=O)N2CCN(c3cccc(Br)c3)CC2)ccc1O,0.1720430107526881,0.3571428571428571,0.5291858678955452
